City,SCHOOL_CODE,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,C1_DIS_B,C1_DIS_G,C2_DIS_B,C2_DIS_G,C3_DIS_B,C3_DIS_G,C4_DIS_B,C4_DIS_G,C5_DIS_B,C5_DIS_G,C6_DIS_B,C6_DIS_G,C7_DIS_B,C7_DIS_G,C8_DIS_B,C8_DIS_G,C9_DIS_B,C9_DIS_G,C10_DIS_B,C10_DIS_G,C11_DIS_B,C11_DIS_G,C12_DIS_B,C12_DIS_G,BLDSTATUS,CLROOMS,CLGOOD,CLMAJOR,CLMINOR,TOILETB,TOILET_G,MEALSINSCH,CAL_YN,HMROOM_YN,ELECTRIC_YN,BNDRYWALL,LIBRARY_YN,PGROUND_YN,BOOKINLIB,WATER,MEDCHK_YN,RAMPS_YN,COMPUTER,RURURB,MEDINSTR1,MEDINSTR2,MEDINSTR3,MEDINSTR4,ESTDYEAR,BOARDSEC,BOARDHSEC,PPSEC_YN,SCHRES_YN,SCHMGT,LOWCLASS,HIGHCLASS,SCHCAT,PPSTUDENT,SCHTYPE,SCHSHI_YN,WORKDAYS_PR,WORKDAYS_UPR,WORKDAYS_SEC,WORKDAYS_HSEC,NOINSPECT,RESITYPE,PPTEACHER,VISITSBRC,VISITSCRC,CONTI_R,CONTI_E,SCHMNTCGRANT_R,SCHMNTCGRANT_E,FUNDS_R,FUNDS_E,C1_OB,C2_OB,C3_OB,C4_OB,C5_OB,C6_OB,C7_OB,C8_OB,C9_OB,C10_OB,C11_OB,C12_OB,C1_OG,C2_OG,C3_OG,C4_OG,C5_OG,C6_OG,C7_OG,C8_OG,C9_OG,C10_OG,C11_OG,C12_OG,FAIL1B,FAIL2B,FAIL3B,FAIL4B,FAIL5B,FAIL6B,FAIL7B,FAIL8B,FAIL9B,FAIL10B,FAIL11B,FAIL12B,FAIL1G,FAIL2G,FAIL3G,FAIL4G,FAIL5G,FAIL6G,FAIL7G,FAIL8G,FAIL9G,FAIL10G,FAIL11G,FAIL12G,WORKDAYS_PR,WORKDAYS_UPR,SCHHRSTCH_PR,SCHHRSCHILD_UPR,SCHHRSTCH_UPR,APPROACHBYROAD,CCE_YN,PCR_MAINTAINED,PCR_SHARED,WSEC25P_ENROLLED,SMC_YN,SMCMEM_M,SMCMEM_F,SMSPARENTS_M,SMSPARENTS_F,SMCNOMLOCAL_M,SMCNOMLOCAL_F,SMCMEETINGS,SMCSDP_YN,SMSCHILDREC_YN,SPLTRG_CY_ENROLLED_B,SPLTRG_CY_ENROLLED_G,SPLTRG_CY_PROVIDED_B,SPLTRG_CY_PROVIDED_G,SPLTRG_PY_ENROLLED_B,SPLTRG_PY_ENROLLED_G,SPLTRG_PY_PROVIDED_B,SPLTRG_PY_PROVIDED_G,SPLTRG_BY,SPLTRG_PLACE,SPLTRG_TYPE,TXTBKRECD_YN,TXTBKMNTH,TXTBKYEAR,ACSTARTMNTH,MEALSINSCH,KITSHED,MDM_MAINTAINER,C1_CB,C2_CB,C3_CB,C4_CB,C5_CB,C6_CB,C7_CB,C8_CB,C9_CB,C10_CB,C11_CB,C12_CB,C1_CG,C2_CG,C3_CG,C4_CG,C5_CG,C6_CG,C7_CG,C8_CG,C9_CG,C10_CG,C11_CG,C12_CG,C1_TB,C2_TB,C3_TB,C4_TB,C5_TB,C6_TB,C7_TB,C8_TB,C9_TB,C10_TB,C11_TB,C12_TB,C1_TG,C2_TG,C3_TG,C4_TG,C5_TG,C6_TG,C7_TG,C8_TG,C9_TG,C10_TG,C11_TG,C12_TG,TCH_MALE,TCH_FEMALE,TCH_NR,HEADTCH,HTCHNAME,GRADABOVE,TCHWITHPROF,DAYSINVLD,TCHINVLD,C1_TOTB,C1_TOTG,C2_TOTB,C2_TOTG,C3_TOTB,C3_TOTG,C4_TOTB,C4_TOTG,C5_TOTB,C5_TOTG,C6_TOTB,C6_TOTG,C7_TOTB,C7_TOTG,C8_TOTB,C8_TOTG,C9_B,C9_G,C10_B,C10_G,C11_B,C11_G,C12_B,C12_G,SENRB5,SENRG5,SENRB8,SENRG8,APPRB5,APPRG5,APPRB8,APPRG8,PASSB5,PASSG5,PASSB8,PASSG8,P60B5,P60G5,P60B8,P60G8,Place Id,Place Id Filter
AHMADNAGAR,27260112703,2015-16,MV ,AKOLE,GANORE,PIMPALGAON NIPANI,Maharashtra,422601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1,1,3,1,1,369,3,1,1,5,1,10,98,98,98,1995,2,5,2,2,5,8,10,8,0,3,2,0,0,236,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,10,6,8,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,7,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,4,3,1,0,0,4,1,0,0, ,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,13,11,16,24,0,0,0,0,0,0,11,12,0,0,11,12,0,0,11,12,0,0,1,3,,
AHMADNAGAR,27260405602,2015-16,Z.P.P.SCHOOL AMBERAI,KARJAT,KHED,KHED,Maharashtra,414403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,1,1,2,2,2,1,1,1,1,100,3,1,2,1,1,10,99,99,99,1988,5,5,2,2,3,1,4,1,0,3,2,232,0,0,0,1,9,0,0,11,5000,5000,5000,5000,5000,5000,1,3,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,5.3,0,0,1,1,1,1,0,1,7,8,4,5,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0, ,1,2,0,0,3,3,5,1,3,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,4,0,0,0,,
AHMADNAGAR,27260405603,2015-16,"LOKNAYAK JAYPRAKASH NARAYAN VIDYALAYA, ",KARJAT,KHED,KHED,Maharashtra,414403,0,0,0,0,0,0,0,0,1,0,3,1,8,0,5,1,2,2,0,0,0,1,1,1,2,8,8,0,0,1,1,2,2,1,1,1,1,1,2742,2,1,1,10,1,10,99,99,99,1984,2,2,2,1,4,5,12,5,0,3,1,0,235,235,235,1,9,0,0,11,0,0,0,0,0,0,0,0,0,0,22,25,19,35,35,12,13,8,0,0,0,0,18,18,17,27,25,20,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,5.45,3.3,1,1,1,1,0,1,8,8,2,6,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,10,8,8,6,6,8,8,7,0,0,0,0,6,6,7,8,4,6,1,2,0,0,0,0,1,0,0,1,1,1,0,4,0,0,0,0,2,1,2,1,1,0,2,0,19,0,0,0, ,18,19,0,0,0,0,0,0,0,0,0,0,56,52,59,54,58,58,71,68,63,50,47,56,35,41,26,19,0,0,57,53,0,0,3,5,0,0,2,1,0,0,0,0,,
AHMADNAGAR,27260116506,2015-16,Z.P.P.SCHOOLTRISHULWADI,AKOLE,JAMBHALEWADI,SATEWADI,Maharashtra,422610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,1,2,2,2,1,4,1,2,120,2,1,1,1,1,10,98,98,98,1999,5,5,2,2,3,1,4,1,0,3,2,223,0,0,0,1,9,0,0,8,5000,5000,5000,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,6.3,0,0,1,1,1,1,0,1,9,6,6,4,0,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,5,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0, ,1,2,0,0,4,2,2,2,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
AHMADNAGAR,27260116601,2015-16,Z.P.P.SCHOOL ,AKOLE,PIMPALGAON KHAND,SHEREWADI,Maharashtra,422610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,1,2,2,1,1,6,1,1,100,1,1,1,2,1,10,98,98,98,1964,5,5,2,2,3,1,4,1,0,3,2,223,0,0,0,1,9,0,3,9,5000,5000,5000,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,8,0,0,1,1,1,1,0,1,7,7,3,5,1,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0, ,2,2,0,0,1,1,4,3,5,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,2,0,0,3,2,0,0,3,2,0,0,,
AHMADNAGAR,27260116701,2015-16,Z.P.P.SCHOOL SHERANKHEL,AKOLE,PIMPALGAON NAKVINDA,SHERNKHEL,Maharashtra,422601,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,0,0,1,1,2,1,1,1,1,1,1,260,3,1,1,6,1,10,98,98,98,1938,5,5,2,2,3,1,7,2,0,3,2,228,228,0,0,1,9,0,10,20,12000,12000,10000,10000,12000,12000,1,2,3,0,2,2,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,228,6.3,6.3,6.3,1,1,1,1,0,1,9,6,5,5,1,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9,0,7,4,1,6,4,0,0,0,0,0,1,3,4,3,0,1,4,0,0,0,0,0,5,1,0,0, ,6,6,0,0,15,3,5,3,17,7,7,13,13,9,14,3,14,18,0,0,0,0,0,0,0,0,0,0,14,3,10,5,14,3,10,5,14,3,10,5,7,1,9,4,,
AHMADNAGAR,27260116801,2015-16,Z.P.P.SCHOOL ,AKOLE,SAVARKUTE,SAVARKUTE,Maharashtra,422604,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,2,0,1,1,2,2,1,1,3,1,1,350,3,2,2,1,1,10,99,99,99,1958,5,5,2,2,3,1,7,2,0,3,2,235,235,0,0,1,9,0,3,14,12000,12000,10000,10000,12000,12000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,235,6.15,6.1,6.15,1,1,1,1,0,1,9,7,5,4,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,1,0,2,0,1,0,2,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,5,6,3,2,8,14,8,0,0,0,0,0,3,4,2,4,8,6,12,0,0,0,0,0,5,0,0,0, ,3,5,0,0,6,4,6,4,5,2,3,4,9,10,14,6,10,14,0,0,0,0,0,0,0,0,0,0,12,16,9,11,6,8,9,11,5,8,0,0,0,0,0,0,,
AHMADNAGAR,27260114009,2015-16,PRAJAKTA DAIMAND ENG ,AKOLE,RAJUR,RAJUR,Maharashtra,422604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,1,1,1,2,1,3,7,1,2,75,4,1,1,0,1,19,98,98,98,2004,5,5,1,2,5,1,4,1,89,3,2,224,0,0,0,0,9,2,1,5,0,0,0,0,0,0,8,7,7,6,0,0,0,0,0,0,0,0,11,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,6.3,0,0,1,1,1,1,17,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,1,0,0,3,2,0,3,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,8,10,3,3,0,0,0,0,0,0,0,0,7,2,1,1,0,0,0,0,0,0,0,0,3,2,0,0, ,3,5,0,0,22,26,22,9,11,6,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
AHMADNAGAR,27260114010,2015-16,GOVT ENG ASHRAMSHAL ,AKOLE,RAJUR,RAJUR,Maharashtra,422604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,8,0,0,6,4,0,2,1,1,7,1,1,264,3,1,2,6,1,19,99,99,99,2004,2,5,2,1,2,1,7,2,0,3,2,220,220,0,0,0,1,0,0,0,12000,12000,10000,10000,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,220,6.3,6.3,6.3,1,1,1,1,0,1,11,5,9,2,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,10,16,6,19,16,0,0,0,0,0,6,12,8,11,13,17,16,0,0,0,0,0,2,6,0,0, ,4,8,0,0,16,6,9,12,10,8,16,11,6,13,19,17,16,16,0,0,0,0,0,0,0,0,0,0,9,13,20,17,9,13,20,17,9,13,20,17,9,13,14,9,,
AHMADNAGAR,27260114012,2015-16,ASHRAM SHALA SHERANKHEL,AKOLE,RAJUR,RAJUR,Maharashtra,422604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,0,0,4,4,0,2,1,1,1,1,1,77,3,1,1,1,1,10,98,98,98,2003,0,0,2,1,4,1,7,2,0,3,2,219,219,0,0,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,219,6.3,6,6.3,1,1,1,1,0,1,8,5,3,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,15,23,13,24,22,0,0,0,0,0,17,10,15,14,23,24,25,0,0,0,0,0,7,0,0,1,SHINDE M N,4,7,0,0,19,17,12,11,15,15,23,14,13,23,24,24,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
AHMADNAGAR,27260116802,2015-16,Z.P.P.SCHOOL MALWADI,AKOLE,SAVARKUTE,SAVARKUTE,Maharashtra,422604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,1,1,2,2,2,1,1,1,1,100,3,1,1,1,1,10,99,98,98,1994,5,5,2,2,3,1,4,1,0,3,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,9,4,6,3,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,0,0,0,0,0,0,0,0,3,1,1,3,0,0,0,0,0,0,0,0,2,0,0,0, ,2,2,0,0,3,3,3,1,4,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
AHMADNAGAR,27260200302,2015-16,Z.P.P.SCHOOL ,JAMKHED,ARANGAON,PHAKRABAD,Maharashtra,413205,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,6,1,0,1,1,2,1,1,1,1,1,1,581,4,1,1,7,1,10,99,99,99,1951,5,5,2,2,3,1,7,2,0,3,2,234,234,0,0,1,9,0,0,0,12000,12000,15000,15000,12000,12000,7,5,10,8,13,9,13,0,0,0,0,0,6,11,9,7,10,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,6,6,6,1,1,1,1,0,1,11,10,7,9,1,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,2,1,2,1,2,1,2,0,0,0,0,0,0,0,2,2,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,GAVATE A J,3,8,0,0,13,11,9,13,17,17,14,11,17,14,10,14,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
AHMADNAGAR,27260200303,2015-16,Z.P.P.SCHOOL  ZOPADPATTI,JAMKHED,ARANGAON,PHAKRABAD,Maharashtra,413205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,1,1,2,2,1,1,3,1,1,110,3,1,1,1,1,10,98,98,98,2008,5,5,2,2,3,1,4,1,0,3,2,235,0,0,0,1,9,0,1,9,5000,5000,5000,500,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,6,0,0,1,1,1,1,0,1,8,7,4,4,1,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,2,3,2,2,0,0,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0, ,2,2,0,0,2,3,4,2,3,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
AHMADNAGAR,27260300901,2015-16,Z.P.P.SCHOOL ,KOPARGAON,POHEGAON,DERDE CHANDVAD,Maharashtra,423601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,1,1,2,2,1,1,3,1,1,184,3,1,1,1,1,10,98,98,98,1954,5,5,2,2,3,1,4,1,0,3,2,223,0,0,0,1,9,0,2,10,5000,5000,10000,10000,5000,5000,1,2,0,1,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,6,0,0,1,1,1,1,0,1,7,7,3,5,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,1,1,6,2015,6,2,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,12,17,11,0,0,0,0,0,0,0,0,10,13,6,13,0,0,0,0,0,0,0,0,1,4,0,0, ,3,5,0,0,16,13,15,18,20,8,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,0,0,23,10,0,0,23,10,0,0,21,10,0,0,,
AHMADNAGAR,27260300902,2015-16,NEW ENG SCHOOL ,KOPARGAON,POHEGAON,DERDE CHANDVAD,Maharashtra,423601,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,4,0,0,2,2,2,2,1,1,3,1,1,1200,1,1,1,6,1,10,98,98,98,2003,2,5,2,2,5,5,10,7,0,3,2,0,231,231,0,1,9,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,2,2,2,2,0,0,0,0,0,0,1,4,6,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,6,6.3,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,2,0,0,0,0,0,1,5,2,5,2,4,0,0,0,0,0,0,1,5,4,5,6,3,0,0,0,0,0,0,15,13,7,18,7,1,0,0,0,0,0,0,12,10,8,6,6,6,0,0,7,2,0,0, ,6,9,0,0,0,0,0,0,0,0,0,0,29,18,29,28,22,28,34,19,32,26,24,21,0,0,0,0,0,0,37,29,0,0,37,29,0,0,37,29,0,0,22,20,,
AHMADNAGAR,27260301001,2015-16,Z.P.P.SCHOOL MADHI KH.,KOPARGAON,POHEGAON,MADHI KHURD,Maharashtra,423601,0,0,1,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,7,0,4,3,1,2,2,2,1,1,7,1,1,300,3,1,1,1,1,10,98,98,98,1925,5,5,2,2,3,1,7,2,0,3,2,223,223,0,0,1,9,0,2,9,10000,10000,12000,12000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,223,6,6,6,1,1,1,1,0,1,8,7,5,4,0,1,12,1,1,0,0,0,0,0,0,0,0,0,0,1,1,6,2015,6,2,1,5,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,1,2,1,0,0,0,0,0,0,1,1,2,1,2,1,1,0,0,0,0,0,3,1,0,0, ,4,4,0,0,3,1,4,2,2,2,2,1,5,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
GONDIYA,27110808401,2015-16,Z.P.UPPER PRIMARY SCHOOL ,TIRODA,GULABTOLA,BIRSI,Maharashtra,441911,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,1,1,2,2,1,1,5,1,2,262,1,1,1,0,1,10,98,98,98,1963,5,5,2,2,3,1,7,2,0,3,2,232,232,0,0,1,9,0,3,2,12000,12000,12500,12500,12000,12000,6,9,10,4,16,10,6,0,0,0,0,0,4,7,6,6,13,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232,8,6,8,1,1,1,1,0,1,6,6,5,4,1,2,7,1,1,0,0,0,0,0,0,0,0,0,0,2,1,6,2015,6,2,1,3,2,1,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,4,0,1,RAMTEKE P. Y. ,5,7,0,0,8,4,11,7,11,9,8,7,19,14,11,14,7,12,0,0,0,0,0,0,0,0,0,0,20,14,12,22,20,14,12,22,20,14,12,22,20,14,12,22,,
GONDIYA,27110808402,2015-16,S. N. ENGLISH PRIMARY  SCHOOL ,TIRODA,GULABTOLA,BIRSI,Maharashtra,441911,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,7,0,0,2,2,1,2,1,1,1,1,1,53,2,1,2,0,1,19,98,98,98,2009,5,5,2,2,5,1,7,2,0,3,2,232,232,0,0,0,9,0,0,0,0,0,0,0,0,0,18,16,11,10,14,6,0,0,0,0,0,0,16,13,6,14,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232,8,6,8,1,1,1,1,0,1,5,5,4,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,6,1,0,0,2,1,4,5,2,2,0,0,0,0,0,0,3,4,4,3,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,MESHRAM DINSEH PRALHAD,2,3,0,0,21,19,17,17,15,10,15,17,18,10,8,7,0,2,0,0,0,0,0,0,0,0,0,0,36,26,0,0,36,26,0,0,36,26,0,0,18,6,0,0,,
GONDIYA,27110808501,2015-16,Z.P. PRIMARY SCHOOL ,TIRODA,GULABTOLA,BOPESAR,Maharashtra,441911,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,1,1,2,2,2,1,5,1,1,250,4,1,1,0,1,10,98,98,98,1963,5,5,2,2,3,1,4,1,0,3,2,231,0,0,0,2,9,0,3,10,5000,0,5000,0,5000,0,4,4,8,6,0,0,0,0,0,0,0,0,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,8,0,0,1,1,1,1,0,1,5,6,4,5,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,2,2,2,2,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0, ,2,2,0,0,6,5,6,4,10,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,6,0,0,3,6,0,0,2,6,0,0,,ChIJ5dNbAmADKzoRgCPR5d4zqWU
